dataset,row_key,case_id,pos,prefix_length,case_length,activity_current,y_true_na,gemma-2-2b,llama32-1b,rnn,saprpt,tabpfn3,transformer,n_sequence_correct,n_tabular_correct,n_llm_correct,sequence_correct_tabular_wrong,sequence_correct_llm_wrong,llm_correct_sequence_wrong,tabular_correct_sequence_wrong,pred_gemma-2-2b,pred_llama32-1b,pred_rnn,pred_saprpt,pred_tabpfn3,pred_transformer,activity_current_label,y_true_na_label,pred_gemma-2-2b_label,pred_llama32-1b_label,pred_rnn_label,pred_saprpt_label,pred_tabpfn3_label,pred_transformer_label
BPI12,196960::15,196960,15,16,26,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,196999::1,196999,1,2,43,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,20,9,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Afhandelen leads,A_PARTLYSUBMITTED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,197014::14,197014,14,15,67,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197042::42,197042,42,43,57,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,2,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,197054::10,197054,10,11,22,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,197072::25,197072,25,26,42,24,25,False,False,True,False,False,True,2,0,0,True,True,False,False,24,2,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,197084::30,197084,30,31,59,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,22,2,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197084::43,197084,43,44,59,23,23,False,False,False,True,True,True,1,2,0,False,True,False,False,25,2,25,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197144::51,197144,51,52,53,5,25,True,False,False,True,False,False,0,1,1,False,False,True,True,25,4,4,25,4,13,A_APPROVED,W_Valideren aanvraag,W_Valideren aanvraag,A_ACTIVATED,A_ACTIVATED,W_Valideren aanvraag,A_ACTIVATED,O_ACCEPTED
BPI12,197156::33,197156,33,34,55,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,25,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,197207::34,197207,34,35,35,6,2,False,False,False,True,True,True,1,2,0,False,True,False,False,22,22,22,2,2,2,A_CANCELLED,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>
BPI12,197216::14,197216,14,15,19,20,21,False,False,False,False,False,True,1,0,0,True,True,False,False,20,20,7,2,20,21,W_Afhandelen leads,W_Beoordelen fraude,W_Afhandelen leads,W_Afhandelen leads,A_DECLINED,<EOS>,W_Afhandelen leads,W_Beoordelen fraude
BPI12,197216::15,197216,15,16,19,21,20,False,True,False,False,False,False,0,0,1,False,False,True,False,21,20,7,2,21,21,W_Beoordelen fraude,W_Afhandelen leads,W_Beoordelen fraude,W_Afhandelen leads,A_DECLINED,<EOS>,W_Beoordelen fraude,W_Beoordelen fraude
BPI12,197234::39,197234,39,40,46,24,24,False,False,True,True,True,False,1,2,0,False,True,False,False,2,25,24,24,24,6,W_Nabellen offertes,W_Nabellen offertes,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,A_CANCELLED
BPI12,197249::18,197249,18,19,32,14,17,False,False,False,True,True,True,1,2,0,False,True,False,False,24,14,24,17,17,17,O_CANCELLED,O_SELECTED,W_Nabellen offertes,O_CANCELLED,W_Nabellen offertes,O_SELECTED,O_SELECTED,O_SELECTED
BPI12,197258::12,197258,12,13,28,24,24,True,False,False,True,True,False,0,2,1,False,False,True,True,24,14,22,24,24,6,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,O_CANCELLED,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,A_CANCELLED
BPI12,197258::27,197258,27,28,28,25,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,23,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>
BPI12,197258::7,197258,7,8,28,8,15,False,True,True,False,False,True,2,0,1,True,False,False,False,22,15,15,17,17,15,A_FINALIZED,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,O_SELECTED,O_SELECTED,O_CREATED
BPI12,197267::48,197267,48,49,78,14,17,False,False,False,True,False,False,0,1,0,False,False,False,True,24,4,23,17,24,6,O_CANCELLED,O_SELECTED,W_Nabellen offertes,A_ACTIVATED,W_Nabellen incomplete dossiers,O_SELECTED,W_Nabellen offertes,A_CANCELLED
BPI12,197267::62,197267,62,63,78,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,2,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197285::1,197285,1,2,59,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,20,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,197285::32,197285,32,33,59,25,25,True,True,True,False,False,True,2,0,2,True,False,False,False,25,25,25,23,23,25,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197285::47,197285,47,48,59,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,4,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,A_ACTIVATED,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,197291::7,197291,7,8,24,3,17,False,False,False,True,True,True,1,2,0,False,True,False,False,22,8,22,17,17,17,A_ACCEPTED,O_SELECTED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,O_SELECTED,O_SELECTED
BPI12,197300::14,197300,14,15,26,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197309::33,197309,33,34,38,11,4,False,True,False,False,True,False,0,1,1,False,False,True,True,25,4,13,25,4,13,A_REGISTERED,A_ACTIVATED,W_Valideren aanvraag,A_ACTIVATED,O_ACCEPTED,W_Valideren aanvraag,A_ACTIVATED,O_ACCEPTED
BPI12,197339::37,197339,37,38,38,6,2,False,False,False,True,True,True,1,2,0,False,True,False,False,22,22,22,2,2,2,A_CANCELLED,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>
BPI12,197366::22,197366,22,23,63,25,24,True,True,True,False,False,True,2,0,2,True,False,False,False,24,24,24,25,25,24,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes
BPI12,197384::30,197384,30,31,31,14,2,False,False,True,False,True,True,2,1,0,False,True,False,False,6,4,2,17,2,2,O_CANCELLED,<EOS>,A_CANCELLED,A_ACTIVATED,<EOS>,O_SELECTED,<EOS>,<EOS>
BPI12,197384::6,197384,6,7,31,17,8,False,False,False,False,False,True,1,0,0,True,True,False,False,22,15,22,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,A_FINALIZED
BPI12,197443::11,197443,11,12,28,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197446::20,197446,20,21,34,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197455::32,197455,32,33,47,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197455::35,197455,35,36,47,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,5,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,A_APPROVED,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,197455::43,197455,43,44,47,5,11,False,False,True,False,False,False,1,0,0,True,True,False,False,25,4,11,4,4,4,A_APPROVED,A_REGISTERED,W_Valideren aanvraag,A_ACTIVATED,A_REGISTERED,A_ACTIVATED,A_ACTIVATED,A_ACTIVATED
BPI12,197458::11,197458,11,12,32,22,24,True,True,True,False,False,True,2,0,2,True,False,False,False,24,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197467::14,197467,14,15,47,14,15,False,True,True,False,False,True,2,0,1,True,False,False,False,24,15,15,17,17,15,O_CANCELLED,O_CREATED,W_Nabellen offertes,O_CREATED,O_CREATED,O_SELECTED,O_SELECTED,O_CREATED
BPI12,197485::13,197485,13,14,43,8,17,False,False,True,True,True,True,2,2,0,False,True,False,False,22,15,17,17,17,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,O_SELECTED,O_SELECTED,O_SELECTED,O_SELECTED
BPI12,197497::26,197497,26,27,53,22,22,False,False,False,True,True,False,0,2,0,False,False,False,True,24,24,24,22,22,24,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197497::29,197497,29,30,53,22,22,False,False,True,True,True,False,1,2,0,False,True,False,False,2,25,22,22,22,24,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>,W_Valideren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197506::16,197506,16,17,31,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197512::5,197512,5,6,38,22,20,False,False,False,False,False,True,1,0,0,True,True,False,False,22,22,22,22,22,20,W_Completeren aanvraag,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads
BPI12,197512::8,197512,8,9,38,3,8,False,True,False,False,True,False,0,1,1,False,False,True,True,22,8,22,17,8,17,A_ACCEPTED,A_FINALIZED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,A_FINALIZED,O_SELECTED
BPI12,197515::50,197515,50,51,59,18,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,2,23,23,23,23,O_SENT,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197545::10,197545,10,11,36,24,22,False,True,True,False,False,True,2,0,1,True,False,False,False,24,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,197545::28,197545,28,29,36,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197557::10,197557,10,11,35,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,197557::23,197557,23,24,35,24,24,False,False,True,True,True,False,1,2,0,False,True,False,False,25,25,24,24,24,25,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,197584::35,197584,35,36,49,24,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,197602::1,197602,1,2,26,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,7,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,197602::23,197602,23,24,26,16,7,False,False,False,False,True,False,0,1,0,False,False,False,True,25,4,25,25,7,25,O_DECLINED,A_DECLINED,W_Valideren aanvraag,A_ACTIVATED,W_Valideren aanvraag,W_Valideren aanvraag,A_DECLINED,W_Valideren aanvraag
BPI12,197623::53,197623,53,54,70,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197647::11,197647,11,12,74,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197647::54,197647,54,55,74,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197656::13,197656,13,14,28,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,22,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,197665::24,197665,24,25,64,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197665::43,197665,43,44,64,23,23,False,False,True,True,True,False,1,2,0,False,True,False,False,25,25,23,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197704::36,197704,36,37,47,23,25,True,True,False,False,False,False,0,0,2,False,False,True,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197707::49,197707,49,50,74,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197725::104,197725,104,105,118,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,2,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197725::106,197725,106,107,118,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197725::12,197725,12,13,118,8,17,False,False,True,True,False,True,2,1,0,False,True,False,False,22,15,17,17,15,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,O_SELECTED,O_SELECTED,O_CREATED,O_SELECTED
BPI12,197725::73,197725,73,74,118,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197725::80,197725,80,81,118,23,23,False,False,True,True,True,False,1,2,0,False,True,False,False,25,25,23,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197725::89,197725,89,90,118,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197743::12,197743,12,13,24,24,24,True,False,False,True,True,False,0,2,1,False,False,True,True,24,14,22,24,24,19,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,O_CANCELLED,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,O_SENT_BACK
BPI12,197773::22,197773,22,23,43,24,25,False,False,True,False,False,True,2,0,0,True,True,False,False,2,2,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,<EOS>,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,197773::24,197773,24,25,43,23,25,False,False,True,False,False,True,2,0,0,True,True,False,False,2,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197797::43,197797,43,44,73,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197797::50,197797,50,51,73,18,23,False,False,False,True,True,True,1,2,0,False,True,False,False,25,2,24,23,23,23,O_SENT,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen offertes,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197797::52,197797,52,53,73,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,2,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197825::29,197825,29,30,50,23,25,True,True,False,False,False,False,0,0,2,False,False,True,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197825::40,197825,40,41,50,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,25,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,197849::24,197849,24,25,34,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,197891::1,197891,1,2,60,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,7,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,197891::29,197891,29,30,60,17,14,True,True,True,False,False,True,2,0,2,True,False,False,False,14,14,14,15,15,14,O_SELECTED,O_CANCELLED,O_CANCELLED,O_CANCELLED,O_CANCELLED,O_CREATED,O_CREATED,O_CANCELLED
BPI12,197900::77,197900,77,78,85,23,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,197900::78,197900,78,79,85,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,2,2,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,<EOS>,<EOS>,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,197900::84,197900,84,85,85,23,2,True,True,False,False,False,True,1,0,2,True,False,False,False,2,2,25,23,23,2,W_Nabellen incomplete dossiers,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,<EOS>
BPI12,197936::10,197936,10,11,67,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,197936::63,197936,63,64,67,5,11,False,False,True,False,False,False,1,0,0,True,True,False,False,4,4,11,4,4,4,A_APPROVED,A_REGISTERED,A_ACTIVATED,A_ACTIVATED,A_REGISTERED,A_ACTIVATED,A_ACTIVATED,A_ACTIVATED
BPI12,197948::49,197948,49,50,54,11,13,False,False,True,False,False,True,2,0,0,True,True,False,False,25,4,13,25,4,13,A_REGISTERED,O_ACCEPTED,W_Valideren aanvraag,A_ACTIVATED,O_ACCEPTED,W_Valideren aanvraag,A_ACTIVATED,O_ACCEPTED
BPI12,197984::34,197984,34,35,36,7,25,False,False,True,False,False,True,2,0,0,True,True,False,False,16,4,25,2,16,25,A_DECLINED,W_Valideren aanvraag,O_DECLINED,A_ACTIVATED,W_Valideren aanvraag,<EOS>,O_DECLINED,W_Valideren aanvraag
BPI12,197993::35,197993,35,36,40,4,13,False,False,False,False,False,True,1,0,0,True,True,False,False,25,4,11,11,11,13,A_ACTIVATED,O_ACCEPTED,W_Valideren aanvraag,A_ACTIVATED,A_REGISTERED,A_REGISTERED,A_REGISTERED,O_ACCEPTED
BPI12,197993::39,197993,39,40,40,25,2,True,True,False,False,False,True,1,0,2,True,False,False,False,2,2,25,25,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,198080::1,198080,1,2,29,9,20,False,False,False,False,True,True,1,1,0,False,True,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,198113::71,198113,71,72,79,23,25,True,False,True,False,False,False,1,0,1,True,False,False,False,25,2,25,23,23,23,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198125::18,198125,18,19,38,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,198143::43,198143,43,44,44,24,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,24,24,2,W_Nabellen offertes,<EOS>,<EOS>,<EOS>,<EOS>,W_Nabellen offertes,W_Nabellen offertes,<EOS>
